Feature	Gain	Cover	Frequency
Visa_mlimitecompra_mean6	0.000671843720273456	0.000711642011970457	0.0018630561499299
mv_mpagominimo_delta1	0.000669873014597975	0.0020501875193299	0.00167859514498635
internet_delta1	0.000663015641725514	0.000500191083911546	0.0013281192355936
ctransferencias_emitidas_delta1	0.000662421780335589	0.00119991205465328	0.00154947244152586
mdescubierto_preacordado_mean6	0.000657500917014222	0.000645991948568517	0.000664059617796798
mvr_mpagospesos_delta1	0.000651049321009276	0.00153893828824165	0.00171548734597506
Visa_cconsumos_lag1	0.000649381557797266	0.000781321343441329	0.00177082564745813
Visa_msaldototal_mean6	0.000645472005796845	0.00112837752927145	0.00156791854202022
Visa_msaldopesos	0.000641072583661023	0.000797871843805176	0.00158636464251457
mvr_mpagospesos_lag1	0.000639589777859581	0.000944114343807565	0.00184461004943555
ccallcenter_trx	0.00063785007819605	0.0036484877675893	0.00156791854202022
catm_trx_mean6	0.000636764991609912	0.000938584491944818	0.00197373275289604
mvr_msaldototal_lag1	0.00063471762177086	0.000623414420505291	0.00130967313509924
Master_msaldopesos	0.000633050587720449	0.00601469863010908	0.00177082564745813
mvr_mconsumospesos_mean6	0.000632845722382279	0.000759458695789848	0.00180771784844684
mautoservicio_mean6	0.000632670451045015	0.000788170724171757	0.0021950859588283
ctarjeta_debito_trx_mean6	0.000627736352391201	0.00149185870103049	0.00267468457168155
mtransferencias_emitidas	0.000625596107534974	0.00239969512801296	0.00427949531469047
mvr_msaldopesos	0.000623580375856472	0.00153155748760103	0.00160481074300893
mplazo_fijo_dolares	0.000621589189524742	0.0048956894727893	0.000977643326200841
mpagomiscuentas_lag1	0.000621133547269262	0.00282567463486618	0.00160481074300893
mvr_msaldopesos2_lag1	0.000620372737425699	0.00115875464035427	0.0023611008632775
mv_mpagominimo_lag1	0.000605923292843767	0.00101646669407849	0.00169704124548071
Visa_fechaalta_delta1	0.000605245356399619	0.00108897208139718	0.000774736220762931
mcuenta_debitos_automaticos_mean6	0.000602102497306645	0.00129692466603183	0.0021950859588283
Visa_msaldototal	0.00059150389199731	0.000799551925976326	0.00129122703460488
mv_mlimitecompra_mean6	0.000588630165434177	0.000462941456122975	0.00110676602966133
Visa_msaldototal_delta1	0.000582536813377513	0.000822980320214498	0.00153102634103151
mvr_mconsumospesos	0.000582199333549421	0.00053272903848755	0.00145724193905408
mplazo_fijo_dolares_delta1	0.000581537974795665	0.0046071495457139	0.000903858924223419
ccomisiones_otras_delta1	0.000579955379767873	0.000649183581127289	0.00130967313509924
mcomisiones_mantenimiento_delta1	0.000578837536017572	0.00184946984426214	0.00110676602966133
mvr_mpagominimo_mean6	0.000577748982073008	0.00251691825199799	0.00403969600826385
ctrx_quarter_normalizado_lag1	0.000576613441016445	0.00105525355530986	0.00195528665240168
mvr_mconsumosdolares_mean6	0.000574788791679796	0.000594958090639617	0.00162325684350328
thomebanking	0.000571698436253684	0.00104736652254868	0.000959197225706486
Visa_cconsumos_delta1	0.000569081754021871	0.000940358391557178	0.0013281192355936
mpayroll_delta1	0.000568948817137489	0.00425504886823725	0.00189994835091862
mvr_Visa_mlimitecompra_mean6	0.000564000655187096	0.000817589637964766	0.00164170294399764
Visa_msaldopesos_mean6	0.000562420969664674	0.000561534106036269	0.00119899653213311
Visa_mconsumosdolares_lag1	0.000553603723503836	0.000610426718836402	0.00177082564745813
ctarjeta_visa_debitos_automaticos_delta1	0.000549323843394672	0.00169837890700958	0.000793182321257286
mtarjeta_visa_debitos_automaticos_lag1	0.000547737948748616	0.00170631313150023	0.00178927174795248
mv_status06_delta1	0.000533019919339527	0.00248921217865311	0.000553383014830665
mvr_mconsumospesos_delta1	0.000532284838038499	0.0016436614055972	0.00158636464251457
Master_mpagospesos_mean6	0.000527346079725571	0.00140070854769201	0.00189994835091862
matm_mean6	0.000525874474478899	0.000762698298352496	0.00173393344646942
Visa_msaldopesos_delta1	0.000525657309462764	0.000853005792773332	0.00156791854202022
Visa_fultimo_cierre_lag1	0.000525183622899347	0.000980303678855596	0.00193684055190733
cliente_vip_delta1	0.000517180859308735	0.00012388218124875	0.000147568803954844
Master_mpagominimo_lag1	0.000516282691044888	0.00117637958390228	0.00112521213015569
tmobile_app	0.000509283400295409	0.000516690147412829	0.00110676602966133
mpayroll_sobre_edad_mean6	0.000502754662217059	0.00191599709366416	0.00217663985833395
Master_mpagospesos	0.000502429048928704	0.00195825038906942	0.00147568803954844
mextraccion_autoservicio_lag1	0.000501443363896747	0.000581874802724067	0.00171548734597506
mvr_Master_mlimitecompra	0.000497610469551379	0.000663535314809048	0.00142034973806537
mtarjeta_master_consumo	0.000493517658590447	0.00145744029400166	0.000756290120268575
mvr_mconsumospesos_lag1	0.000493407011134819	0.00102326584073406	0.00154947244152586
Visa_msaldopesos_lag1	0.000491907731675155	0.000525502123921307	0.00125433483361617
mv_mpagospesos_lag1	0.000490880875039215	0.000893571223263451	0.00129122703460488
Visa_Finiciomora_delta1	0.00048809163455717	0.00122180944164385	0.000295137607909688
Visa_mlimitecompra_lag1	0.000482114628238092	0.000640233354784632	0.00123588873312182
Visa_mconsumosdolares_delta1	0.000479289162557629	0.00108623680064519	0.00154947244152586
mautoservicio_lag1	0.00047552946719993	0.00072576344718228	0.00164170294399764
ccuenta_debitos_automaticos	0.000470946836626733	0.00118489673591791	0.000885412823729064
mv_mconsumospesos_mean6	0.00046749349977039	0.00198780302455465	0.00151258024053715
mcuenta_debitos_automaticos_delta1	0.000467473819529232	0.00438601808691704	0.00167859514498635
mvr_msaldopesos_mean6	0.000458508958697535	0.000480873818058655	0.00138345753707666
Master_mpagominimo_mean6	0.000454547676685645	0.00113680440145677	0.00149413414004279
Master_fultimo_cierre_delta1	0.000453205673868361	0.000462784598455434	0.00114365823065004
Master_mpagospesos_delta1	0.000449850285768956	0.00283310206121854	0.00119899653213311
cprestamos_hipotecarios_mean6	0.000446525191931932	0.00363635397444073	0.000590275215819376
ccaja_seguridad_mean6	0.000445577329167641	0.000259592223054973	0.000276691507415332
Master_cconsumos_mean6	0.000445367659432194	0.0010183830179059	0.00158636464251457
ccuenta_debitos_automaticos_mean6	0.000445027408159861	0.00279090557984442	0.00175237954696377
ccaja_seguridad_lag1	0.000441515678129604	0.00257416755078308	0.000608721316313731
mautoservicio_delta1	0.000439644023575508	0.00146825307248597	0.00140190363757102
mplazo_fijo_dolares_mean6	0.000439539564399653	0.00236888239552326	0.00094075112521213
Master_Fvencimiento_delta1	0.00043738405132739	0.000211746389321723	0.000553383014830665
mv_msaldopesos_delta1	0.000429233238364644	0.00258757601589305	0.00123588873312182
mvr_Visa_mlimitecompra	0.000423435465850127	0.000399967241609813	0.00134656533608795
Master_mconsumospesos_mean6	0.000417010864551397	0.000853099680966759	0.00136501143658231
Visa_status_delta1	0.000412043520226698	0.00269014303015402	0.000885412823729064
ctarjeta_visa_debitos_automaticos_lag1	0.000399140031608025	0.00104725692736283	0.00101453552718955
mvr_msaldototal_delta1	0.000394549878311292	0.00328634310523028	0.00204751715487346
mv_status05_delta1	0.000394426845666033	0.00246652710721836	0.00057182911532502
Visa_msaldototal_lag1	0.000387655388997224	0.000407014728550939	0.00127278093411053
Visa_mconsumosdolares	0.000383704055513894	0.000534281342152801	0.00127278093411053
mv_fechaalta_delta1	0.000380874257869769	0.000697620125129509	0.000534936914336309
tpaquete7_mean6	0.000378722514297465	0.00495920996517846	0.000830074522245997
Visa_mfinanciacion_limite_lag1	0.000370675197110663	0.000556444969740106	0.00103298162768391
mtarjeta_visa_consumo_mean6	0.000369048364138909	0.000513597497207188	0.00119899653213311
Master_mpagominimo_delta1	0.000365733231893833	0.00155811044129521	0.00101453552718955
ctransferencias_recibidas_lag1	0.000364533352302201	0.000933765487617385	0.00154947244152586
mextraccion_autoservicio_delta1	0.000354773606913082	0.00140952922672332	0.00101453552718955
mvr_msaldopesos_delta1	0.000352239156682626	0.000912341998983689	0.00105142772817826
Master_msaldototal_mean6	0.00035063136725337	0.00045308482311416	0.00121744263262746
ccajas_depositos_mean6	0.000344114259527749	0.00515333218922657	0.0011621043311444
Visa_status_mean6	0.000343065195071304	0.000592530086770866	0.000221353205932266
Master_msaldototal_delta1	0.000342118117839915	0.0041850203038178	0.00105142772817826
mvr_Master_mlimitecompra_mean6	0.000339229153589692	0.000468574747728594	0.00114365823065004
ccajas_extracciones_mean6	0.000335911595348126	0.00128665116095393	0.00118055043163875
mv_status04_delta1	0.000330704619479171	0.00105727466317228	0.000350475909392754
mvr_msaldototal_mean6	0.000322499906515814	0.000616095457303291	0.00125433483361617
mv_mfinanciacion_limite	0.000321720657542633	0.000313185188712776	0.000977643326200841
mv_cconsumos_delta1	0.000320714453009667	0.00161116123270566	0.00094075112521213
cseguro_accidentes_personales_mean6	0.000319372032018706	0.000973641083980968	0.000848520622740353
ctarjeta_debito_trx_lag1	0.000317894081606756	0.00183754349661706	0.00160481074300893
Master_fechaalta_delta1	0.000310153677861556	0.000173033605662715	0.000534936914336309
mvr_Master_mlimitecompra_lag1	0.000308069231161541	0.000649095919129055	0.000903858924223419
Visa_mpagosdolares_mean6	0.000307604849888982	0.000692680771279076	0.000959197225706486
mv_mconsumosdolares_mean6	0.000299995521933416	0.00059089726708141	0.00094075112521213
ctarjeta_visa_descuentos_mean6	0.000297455679020671	0.0048219687746202	0.000996089426695197
mv_msaldototal_delta1	0.000296438681565763	0.00107927138627707	0.00103298162768391
mv_fultimo_cierre_delta1	0.000294165273358232	0.000247435718444396	0.000866966723234708
