Feature	Gain	Cover	Frequency
Visa_mpagospesos_delta1	0.00362101052734038	0.00484195469498316	0.00781455559648477
mrentabilidad_lag1	0.00359237980041435	0.0029390267515562	0.00706905927134312
mcaja_ahorro_dolares_lag1	0.00358266833114154	0.00415077902328695	0.00641126839621814
ccomisiones_mantenimiento_delta1	0.00352163604393642	0.00458486050792729	0.00135066393025663
mtransferencias_recibidas_lag1	0.00338858049947493	0.00590667293265264	0.00684102510129979
Master_mfinanciacion_limite_lag1	0.00336889216171549	0.005526514112726	0.00610429932115982
Visa_cconsumos_lag1	0.00332670173725688	0.00461845946708611	0.00611306986616148
mcomisiones_otras	0.00317037659562234	0.00279465663852141	0.00557806662105983
chomebanking_trx_lag1	0.00314297583229242	0.00297257868280128	0.00656036766124647
Visa_mpagospesos	0.0031291970015498	0.00527774111355025	0.00712168254135312
Visa_mconsumospesos	0.00310993353625581	0.00364289812472903	0.0065779087512498
mpasivos_margen_lag1	0.00305276341744985	0.00420340218821813	0.00630602185619814
Master_fultimo_cierre_lag1	0.00299322360304494	0.00426855045417783	0.00633233349120314
Visa_mfinanciacion_limite_lag1	0.00298114745147376	0.00287638075294872	0.0054289673560315
thomebanking	0.00291228920071918	0.00176546879260502	0.00153484537529162
Visa_msaldopesos	0.00283705574517894	0.0037822326569895	0.00544650844603484
Visa_Finiciomora	0.00279924828805007	0.00553656676898176	0.00121033521022996
Visa_mconsumospesos_lag1	0.00279801209498671	0.00234581427701157	0.00560437825606483
Master_fultimo_cierre	0.00276665205548439	0.00307342235878703	0.00585872406111316
Visa_mpagominimo_delta1	0.0027651754422336	0.00316511960259156	0.00512199828097318
mpasivos_margen_delta1	0.00271560884009301	0.00354221166726469	0.00577978915609816
ccomisiones_mantenimiento	0.00255721341909055	0.00329218374923927	0.00121910575523163
mcuenta_debitos_automaticos	0.00253953623944893	0.00753984211008515	0.00398182743075655
mpayroll_lag1	0.00253254770097479	0.00577639964705158	0.0043589608658282
Visa_fultimo_cierre_lag1	0.002509834998714	0.00263810667816635	0.00560437825606483
ccomisiones_otras	0.00250368136638677	0.00489645752356941	0.00449928958585486
Visa_mconsumosdolares_lag1	0.00249211008726546	0.00352838767819885	0.00518339209598485
mcaja_ahorro_dolares	0.00248011852574437	0.00533807754454966	0.00513076882597485
mtarjeta_visa_debitos_automaticos_lag1	0.00247463107266026	0.00442561917447903	0.00477994702590819
Visa_mconsumospesos_delta1	0.00243484060211497	0.00317147074146042	0.00552544335104983
mtransferencias_emitidas	0.00229818257611104	0.00787284302040348	0.00691118946131313
ccomisiones_otras_lag1	0.002249899037932	0.00435130153589237	0.00415723833078988
Visa_msaldototal_lag1	0.00224630967129191	0.00159354208088073	0.00289427985054991
mcomisiones_lag1	0.00222228345303866	0.00139527086715122	0.00417477942079321
mcomisiones_mantenimiento_lag1	0.00221278221316144	0.00771609538987437	0.00402568015576488
Visa_mlimitecompra_lag1	0.00219602876234058	0.00346372682024279	0.00388535143573822
mtransferencias_emitidas_lag1	0.00218566142334038	0.00348503887666793	0.00555175498605483
Visa_mlimitecompra	0.0021785487489908	0.00225954948369252	0.00356961181567823
tcallcenter	0.00214262431047904	0.000744904719047938	0.000964759950183304
Visa_Finiciomora_lag1	0.00212612274389831	0.00412864998112117	0.00087705450016664
Visa_cconsumos	0.00211977367991977	0.00280222239752359	0.00424494378080654
mtransferencias_recibidas_delta1	0.0020945009765402	0.00380096567203737	0.00478871757090986
cmobile_app_trx	0.00209068222362661	0.00261999014936343	0.00440281359083653
cmobile_app_trx_lag1	0.00208023895529236	0.00421188847083935	0.0045431423108632
mcomisiones_otras_lag1	0.00208021242631599	0.00142693609967119	0.00397305688575488
Master_mlimitecompra	0.0020654266149233	0.00209576984186524	0.00341174200564823
ctarjeta_debito_trx	0.00202493017555655	0.00148988269458591	0.00302583802557491
mtransferencias_emitidas_delta1	0.00202236035587263	0.00329927127641611	0.00394674525074988
mtarjeta_visa_consumo_lag1	0.00199026750771393	0.00399079663697342	0.00313985511059657
mtarjeta_visa_debitos_automaticos	0.00196942535073977	0.00247084666484902	0.00390289252574155
mtarjeta_visa_debitos_automaticos_delta1	0.00195560140546233	0.00466722389610897	0.0032100194706099
Visa_msaldopesos_delta1	0.00190535807385095	0.002958160536191	0.00360469399568489
Master_mlimitecompra_lag1	0.00189558074476008	0.00252566844209908	0.00330649546562823
ccallcenter_trx_delta1	0.00189189150976534	0.00226153062058587	0.00115771194021997
ctransferencias_recibidas_lag1	0.0018126730901477	0.00253062579595346	0.00406953288077321
mpagomiscuentas	0.00176071994527124	0.00377397218482242	0.00314862565559824
ctarjeta_visa_trx_lag1	0.00176015116672915	0.00526290698019071	0.00414846778578821
ccaja_ahorro_delta1	0.00175847819765872	0.005407016489762	0.00056131488010665
Visa_msaldopesos_lag1	0.00171084893977141	0.00217180006119388	0.00335911873563823
mautoservicio	0.00170916950718048	0.00395181462575559	0.00370116999070322
ccaja_seguridad_lag1	0.00170477087269975	0.000953990364767789	0.000394674525074988
